# producer=CAELIX
# when=2026-02-25T13:07:07
# cwd=
# python=
# command= /core.py --out _Output/06_relativity/06E_relativity_twin_paradox_window_peak/20260225_130706 --relativity --traffic-mode telegraph --n 512 --traffic-iters 1 --traffic-c2 0.31 --traffic-dt 1.0 --traffic-gamma 0.001 --traffic-decay 0.0 --rel-L 48 --rel-v-frac 0.3 --rel-v-frac-ref 0.1 --rel-steps 1500 --rel-slab 8 --rel-amp 500 --rel-sigma 2.25 --rel-threshold 0.01 --rel-refractory 10 --rel-detect window_peak --rel-start-threshold 0.01 --rel-peak-window 12 --rel-accept-threshold -1.0
# run_id=20260225_130706
# experiment=06E_relativity_twin_paradox_window_peak
# artefact=relativity_lightbox
# n=512
# seed=6174
# lattice_init=sparse
# traffic_mode=telegraph
# traffic_c2=0.31
# traffic_gamma=0.001
# traffic_dt=1.0
# traffic_decay=0.0
# rel_steps=1500
# rel_L=48
# rel_v_frac=0.3
# rel_v_frac_ref=0.1
# rel_v_ref=0.05567764362830022
# rel_v=0.16703293088490065
# rel_slab=8
# rel_amp=500.0
# rel_sigma=2.25
# rel_threshold=0.01
# rel_refractory=10
# rel_detect=window_peak
# rel_start_threshold=0.01
# rel_peak_window=12
# rel_accept_threshold=-1.0
t,x_s,x_s_f,x_m,v_ref,a_sx,a_sy,b_sx,b_sy,a_mx,a_my,b_mx,b_my,phi_sa,phi_sb,phi_ma,phi_mb,e_sa,e_sb,e_ma,e_mb,hit_sa,hit_sb,hit_ma,hit_mb,hits_sa,hits_sb,hits_ma,hits_mb,T0_est,Tp_est,c_axis_est,c_diag_est,ratio_est,gamma_corr_est,gamma_pred_axis,anisotropy_A,ratio_pred,ratio_err,gamma_sr,cap_s,cap_m,t_peak_s,t_peak_m,e_peak_s,e_peak_m,hit_t_s,hit_t_m,accept_t_s,accept_t_m
1178,80,79.588264,211,0.0556776,80,232,80,280,211,232,211,280,-3.617957153e+02,4.979661560e+01,5.412598877e+02,-1.290364532e+02,1.423130381e+07,1.661975887e+05,2.813203792e+07,2.039275888e+06,0,0,0,0,6,6,6,6,196.000000,189.000000,4.897959184e-01,5.354120906e-01,9.642857143e-01,1.054092553e+00,1.063768653e+00,9.148017517e-01,9.731374274e-01,-9.096056623e-03,1.048284837e+00,0,0,1153,1171,5.476208949e+05,8.502517237e+05,-1,-1,-1,-1
1179,80,79.643942,211,0.0556776,80,232,80,280,211,232,211,280,-3.757775574e+02,3.968612289e+01,9.468482056e+02,-1.247216873e+02,1.429223211e+07,1.236066886e+05,5.894979678e+07,1.824068694e+06,0,0,0,0,6,6,6,6,196.000000,189.000000,4.897959184e-01,5.354120906e-01,9.642857143e-01,1.054092553e+00,1.063768653e+00,9.148017517e-01,9.731374274e-01,-9.096056623e-03,1.048284837e+00,0,0,1153,1171,5.476208949e+05,8.502517237e+05,-1,-1,-1,-1
1180,80,79.699619,211,0.0556776,80,232,80,280,211,232,211,280,-3.652290955e+02,2.514500046e+01,1.201685547e+03,-1.150487976e+02,1.359335129e+07,8.137590499e+04,9.216733987e+07,1.514411476e+06,0,0,0,0,6,6,6,6,196.000000,189.000000,4.897959184e-01,5.354120906e-01,9.642857143e-01,1.054092553e+00,1.063768653e+00,9.148017517e-01,9.731374274e-01,-9.096056623e-03,1.048284837e+00,0,0,1153,1171,5.476208949e+05,8.502517237e+05,-1,-1,-1,-1
1181,80,79.755297,211,0.0556776,80,232,80,280,211,232,211,280,-3.325860901e+02,8.445872307e+00,1.282343506e+03,-1.003926544e+02,1.227247631e+07,5.502987460e+04,1.149579249e+08,1.155091044e+06,0,0,0,0,6,6,6,6,196.000000,189.000000,4.897959184e-01,5.354120906e-01,9.642857143e-01,1.054092553e+00,1.063768653e+00,9.148017517e-01,9.731374274e-01,-9.096056623e-03,1.048284837e+00,0,0,1153,1171,5.476208949e+05,8.502517237e+05,-1,-1,-1,-1
1182,80,79.810975,211,0.0556776,80,232,80,280,211,232,211,280,-2.864750671e+02,-8.005279541e+00,1.205999268e+03,-8.142594910e+01,1.053875628e+07,5.518106595e+04,1.197874949e+08,7.946695984e+05,0,0,0,0,6,6,6,6,196.000000,189.000000,4.897959184e-01,5.354120906e-01,9.642857143e-01,1.054092553e+00,1.063768653e+00,9.148017517e-01,9.731374274e-01,-9.096056623e-03,1.048284837e+00,0,0,1153,1171,5.476208949e+05,8.502517237e+05,-1,-1,-1,-1
1183,80,79.866652,212,0.0556776,80,232,80,280,212,232,212,280,-2.362026062e+02,-2.255630684e+01,9.936968384e+02,-7.232703400e+01,8.596669506e+06,8.412911787e+04,1.011867876e+08,6.681378309e+05,0,0,0,0,6,6,6,6,196.000000,189.000000,4.897959184e-01,5.354120906e-01,9.642857143e-01,1.054092553e+00,1.063768653e+00,9.148017517e-01,9.731374274e-01,-9.096056623e-03,1.048284837e+00,0,0,1153,1171,5.476208949e+05,8.502517237e+05,-1,-1,-1,-1
1184,80,79.922330,212,0.0556776,80,232,80,280,212,232,212,280,-1.875925446e+02,-3.466739273e+01,7.785817871e+02,-4.781177521e+01,6.599583096e+06,1.364343260e+05,7.859084823e+07,3.780473785e+05,0,0,0,0,6,6,6,6,196.000000,189.000000,4.897959184e-01,5.354120906e-01,9.642857143e-01,1.054092553e+00,1.063768653e+00,9.148017517e-01,9.731374274e-01,-9.096056623e-03,1.048284837e+00,0,0,1153,1171,5.476208949e+05,8.502517237e+05,-1,-1,-1,-1
1185,80,79.978008,212,0.0556776,80,232,80,280,212,232,212,280,-1.427894592e+02,-4.437739563e+01,5.460828857e+02,-2.147749710e+01,4.668987102e+06,2.016099370e+05,5.213843571e+07,1.882987495e+05,0,0,0,0,6,6,6,6,196.000000,189.000000,4.897959184e-01,5.354120906e-01,9.642857143e-01,1.054092553e+00,1.063768653e+00,9.148017517e-01,9.731374274e-01,-9.096056623e-03,1.048284837e+00,0,0,1153,1171,5.476208949e+05,8.502517237e+05,-1,-1,-1,-1
1186,80,80.033685,212,0.0556776,80,232,80,280,212,232,212,280,-1.024641876e+02,-5.141005707e+01,3.240602112e+02,4.971559048e+00,2.942647153e+06,2.667228956e+05,2.878972199e+07,1.147823126e+05,0,0,0,0,6,6,6,6,196.000000,189.000000,4.897959184e-01,5.354120906e-01,9.642857143e-01,1.054092553e+00,1.063768653e+00,9.148017517e-01,9.731374274e-01,-9.096056623e-03,1.048284837e+00,0,0,1153,1171,5.476208949e+05,8.502517237e+05,-1,-1,-1,-1
1187,80,80.089363,212,0.0556776,80,232,80,280,212,232,212,280,-6.717706299e+01,-5.490652466e+01,1.258760376e+02,2.959252739e+01,1.577969761e+06,3.178200014e+05,1.300462182e+07,1.548064959e+05,0,0,0,0,6,6,6,6,196.000000,189.000000,4.897959184e-01,5.354120906e-01,9.642857143e-01,1.054092553e+00,1.063768653e+00,9.148017517e-01,9.731374274e-01,-9.096056623e-03,1.048284837e+00,0,0,1153,1171,5.476208949e+05,8.502517237e+05,-1,-1,-1,-1
1188,80,80.145041,212,0.0556776,80,232,80,280,212,232,212,280,-3.667606735e+01,-5.416186523e+01,-4.441023254e+01,5.065089035e+01,7.027778478e+05,3.421718403e+05,6.086350787e+06,2.909750093e+05,0,0,0,0,6,6,6,6,196.000000,189.000000,4.897959184e-01,5.354120906e-01,9.642857143e-01,1.054092553e+00,1.063768653e+00,9.148017517e-01,9.731374274e-01,-9.096056623e-03,1.048284837e+00,0,0,1153,1171,5.476208949e+05,8.502517237e+05,-1,-1,-1,-1
1189,80,80.200718,213,0.0556776,80,232,80,280,213,232,213,280,-8.820549011e+00,-4.962137604e+01,-1.143341446e+02,5.979375076e+01,3.588523443e+05,3.322516633e+05,6.180348381e+06,4.001691067e+05,0,0,0,0,6,6,6,6,196.000000,189.000000,4.897959184e-01,5.354120906e-01,9.642857143e-01,1.054092553e+00,1.063768653e+00,9.148017517e-01,9.731374274e-01,-9.096056623e-03,1.048284837e+00,0,0,1153,1171,5.476208949e+05,8.502517237e+05,-1,-1,-1,-1
1190,80,80.256396,213,0.0556776,80,232,80,280,213,232,213,280,1.973676491e+01,-4.298266220e+01,-2.417405701e+02,7.457707977e+01,4.759749394e+05,2.888546325e+05,9.578565947e+06,6.343802393e+05,0,0,0,0,6,6,6,6,196.000000,189.000000,4.897959184e-01,5.354120906e-01,9.642857143e-01,1.054092553e+00,1.063768653e+00,9.148017517e-01,9.731374274e-01,-9.096056623e-03,1.048284837e+00,0,0,1153,1171,5.476208949e+05,8.502517237e+05,-1,-1,-1,-1
1191,80,80.312074,213,0.0556776,80,232,80,280,213,232,213,280,5.120027924e+01,-3.609035492e+01,-3.419466553e+02,8.493828583e+01,9.044315552e+05,2.218974394e+05,1.534382635e+07,8.867079086e+05,0,0,0,0,6,6,6,6,196.000000,189.000000,4.897959184e-01,5.354120906e-01,9.642857143e-01,1.054092553e+00,1.063768653e+00,9.148017517e-01,9.731374274e-01,-9.096056623e-03,1.048284837e+00,0,0,1153,1171,5.476208949e+05,8.502517237e+05,-1,-1,-1,-1
1192,80,80.367751,213,0.0556776,80,232,80,280,213,232,213,280,8.482504272e+01,-2.958108139e+01,-4.164939270e+02,9.183371735e+01,1.488440637e+06,1.481508848e+05,2.122218245e+07,1.118009978e+06,0,0,0,0,6,6,6,6,196.000000,189.000000,4.897959184e-01,5.354120906e-01,9.642857143e-01,1.054092553e+00,1.063768653e+00,9.148017517e-01,9.731374274e-01,-9.096056623e-03,1.048284837e+00,0,0,1153,1171,5.476208949e+05,8.502517237e+05,-1,-1,-1,-1
1193,80,80.423429,213,0.0556776,80,232,80,280,213,232,213,280,1.174423676e+02,-2.257103920e+01,-4.686245117e+02,9.638138580e+01,2.116407796e+06,8.527891885e+04,2.559102150e+07,1.292727002e+06,0,0,0,0,6,6,6,6,196.000000,189.000000,4.897959184e-01,5.354120906e-01,9.642857143e-01,1.054092553e+00,1.063768653e+00,9.148017517e-01,9.731374274e-01,-9.096056623e-03,1.048284837e+00,0,0,1153,1171,5.476208949e+05,8.502517237e+05,-1,-1,-1,-1
1194,80,80.479106,213,0.0556776,80,232,80,280,213,232,213,280,1.457023468e+02,-1.368638706e+01,-4.996304932e+02,9.933078766e+01,2.719011058e+06,4.577375777e+04,2.760253972e+07,1.384883915e+06,0,0,0,0,6,6,6,6,196.000000,189.000000,4.897959184e-01,5.354120906e-01,9.642857143e-01,1.054092553e+00,1.063768653e+00,9.148017517e-01,9.731374274e-01,-9.096056623e-03,1.048284837e+00,0,0,1153,1171,5.476208949e+05,8.502517237e+05,-1,-1,-1,-1
1195,81,80.534784,214,0.0556776,81,232,81,280,214,232,214,280,1.679462128e+02,-1.079919815e+01,-4.970090027e+02,1.023057938e+02,3.235317240e+06,4.697501905e+04,2.573830973e+07,1.428439717e+06,0,0,0,0,6,6,6,6,196.000000,189.000000,4.897959184e-01,5.354120906e-01,9.642857143e-01,1.054092553e+00,1.063768653e+00,9.148017517e-01,9.731374274e-01,-9.096056623e-03,1.048284837e+00,0,0,1153,1171,5.476208949e+05,8.502517237e+05,-1,-1,-1,-1
1196,81,80.590462,214,0.0556776,81,232,81,280,214,232,214,280,1.840479431e+02,3.571526766e+00,-4.888309937e+02,1.024183502e+02,3.626800463e+06,4.759044412e+04,2.435999086e+07,1.375871048e+06,0,0,0,0,6,6,6,6,196.000000,189.000000,4.897959184e-01,5.354120906e-01,9.642857143e-01,1.054092553e+00,1.063768653e+00,9.148017517e-01,9.731374274e-01,-9.096056623e-03,1.048284837e+00,0,0,1153,1171,5.476208949e+05,8.502517237e+05,-1,-1,-1,-1
1197,81,80.646139,214,0.0556776,81,232,81,280,214,232,214,280,1.922108154e+02,1.826959610e+01,-4.502375488e+02,9.973594666e+01,3.816986900e+06,7.525365547e+04,2.110045597e+07,1.236116281e+06,0,0,0,0,6,6,6,6,196.000000,189.000000,4.897959184e-01,5.354120906e-01,9.642857143e-01,1.054092553e+00,1.063768653e+00,9.148017517e-01,9.731374274e-01,-9.096056623e-03,1.048284837e+00,0,0,1153,1171,5.476208949e+05,8.502517237e+05,-1,-1,-1,-1
1198,81,80.701817,214,0.0556776,81,232,81,280,214,232,214,280,1.908284149e+02,3.152615166e+01,-3.850359192e+02,9.341984558e+01,3.794483250e+06,1.215373885e+05,1.670378851e+07,1.031970367e+06,0,0,0,0,6,6,6,6,196.000000,189.000000,4.897959184e-01,5.354120906e-01,9.642857143e-01,1.054092553e+00,1.063768653e+00,9.148017517e-01,9.731374274e-01,-9.096056623e-03,1.048284837e+00,0,0,1153,1171,5.476208949e+05,8.502517237e+05,-1,-1,-1,-1
1199,81,80.757495,214,0.0556776,81,232,81,280,214,232,214,280,1.787089844e+02,4.227032852e+01,-3.023303223e+02,8.291769409e+01,3.591551142e+06,1.742184396e+05,1.201292178e+07,7.928163422e+05,0,0,0,0,6,6,6,6,196.000000,189.000000,4.897959184e-01,5.354120906e-01,9.642857143e-01,1.054092553e+00,1.063768653e+00,9.148017517e-01,9.731374274e-01,-9.096056623e-03,1.048284837e+00,0,0,1153,1171,5.476208949e+05,8.502517237e+05,-1,-1,-1,-1
1200,81,80.813172,214,0.0556776,81,232,81,280,214,232,214,280,1.571546783e+02,4.990427399e+01,-2.131617126e+02,6.828365326e+01,3.266403553e+06,2.191452018e+05,7.759384199e+06,5.503484445e+05,0,0,0,0,6,6,6,6,196.000000,189.000000,4.897959184e-01,5.354120906e-01,9.642857143e-01,1.054092553e+00,1.063768653e+00,9.148017517e-01,9.731374274e-01,-9.096056623e-03,1.048284837e+00,0,0,1153,1171,5.476208949e+05,8.502517237e+05,-1,-1,-1,-1
1201,81,80.868850,215,0.0556776,81,232,81,280,215,232,215,280,1.307964172e+02,5.383125305e+01,-1.656621857e+02,5.926891327e+01,2.873977739e+06,2.437306791e+05,5.774613673e+06,4.445795507e+05,0,0,0,0,6,6,6,6,196.000000,189.000000,4.897959184e-01,5.354120906e-01,9.642857143e-01,1.054092553e+00,1.063768653e+00,9.148017517e-01,9.731374274e-01,-9.096056623e-03,1.048284837e+00,0,0,1153,1171,5.476208949e+05,8.502517237e+05,-1,-1,-1,-1
1202,81,80.924528,215,0.0556776,81,232,81,280,215,232,215,280,1.060159149e+02,5.341408920e+01,-8.454741669e+01,3.960064316e+01,2.444196757e+06,2.408864468e+05,3.081406368e+06,2.480141933e+05,0,0,0,0,6,6,6,6,196.000000,189.000000,4.897959184e-01,5.354120906e-01,9.642857143e-01,1.054092553e+00,1.063768653e+00,9.148017517e-01,9.731374274e-01,-9.096056623e-03,1.048284837e+00,0,0,1153,1171,5.476208949e+05,8.502517237e+05,-1,-1,-1,-1
1203,81,80.980205,215,0.0556776,81,232,81,280,215,232,215,280,8.787541962e+01,4.842569351e+01,-1.452859783e+01,1.898908806e+01,1.985648186e+06,2.117449994e+05,1.444873435e+06,1.169155862e+05,0,0,0,0,6,6,6,6,196.000000,189.000000,4.897959184e-01,5.354120906e-01,9.642857143e-01,1.054092553e+00,1.063768653e+00,9.148017517e-01,9.731374274e-01,-9.096056623e-03,1.048284837e+00,0,0,1153,1171,5.476208949e+05,8.502517237e+05,-1,-1,-1,-1
1204,81,81.035883,215,0.0556776,81,232,81,280,215,232,215,280,7.770899963e+01,3.946571350e+01,4.127901840e+01,-1.129287124e+00,1.511530492e+06,1.652761701e+05,7.792011431e+05,6.204376915e+04,0,0,0,0,6,6,6,6,196.000000,189.000000,4.897959184e-01,5.354120906e-01,9.642857143e-01,1.054092553e+00,1.063768653e+00,9.148017517e-01,9.731374274e-01,-9.096056623e-03,1.048284837e+00,0,0,1153,1171,5.476208949e+05,8.502517237e+05,-1,-1,-1,-1
1205,81,81.091561,215,0.0556776,81,232,81,280,215,232,215,280,7.288688660e+01,2.788234901e+01,8.207546234e+01,-1.987073708e+01,1.056166117e+06,1.140222043e+05,8.957636740e+05,8.151748303e+04,0,0,0,0,6,6,6,6,196.000000,189.000000,4.897959184e-01,5.354120906e-01,9.642857143e-01,1.054092553e+00,1.063768653e+00,9.148017517e-01,9.731374274e-01,-9.096056623e-03,1.048284837e+00,0,0,1153,1171,5.476208949e+05,8.502517237e+05,-1,-1,-1,-1
1206,81,81.147238,215,0.0556776,81,232,81,280,215,232,215,280,6.856586456e+01,1.528434086e+01,1.100129166e+02,-3.680012512e+01,6.660467902e+05,6.897611793e+04,1.557109261e+06,1.627847987e+05,0,0,0,0,6,6,6,6,196.000000,189.000000,4.897959184e-01,5.354120906e-01,9.642857143e-01,1.054092553e+00,1.063768653e+00,9.148017517e-01,9.731374274e-01,-9.096056623e-03,1.048284837e+00,0,0,1153,1171,5.476208949e+05,8.502517237e+05,-1,-1,-1,-1
1207,81,81.202916,216,0.0556776,81,232,81,280,216,232,216,280,6.005135345e+01,3.094789267e+00,1.179176788e+02,-4.563373947e+01,3.821856991e+05,3.708780049e+04,1.972442012e+06,2.331413595e+05,0,0,0,0,6,6,6,6,196.000000,189.000000,4.897959184e-01,5.354120906e-01,9.642857143e-01,1.054092553e+00,1.063768653e+00,9.148017517e-01,9.731374274e-01,-9.096056623e-03,1.048284837e+00,0,0,1153,1171,5.476208949e+05,8.502517237e+05,-1,-1,-1,-1
1208,81,81.258594,216,0.0556776,81,232,81,280,216,232,216,280,4.445816040e+01,-7.569222450e+00,1.361783295e+02,-5.888928604e+01,2.303754471e+05,2.119810376e+04,2.929650303e+06,3.736424448e+05,0,0,0,0,6,6,6,6,196.000000,189.000000,4.897959184e-01,5.354120906e-01,9.642857143e-01,1.054092553e+00,1.063768653e+00,9.148017517e-01,9.731374274e-01,-9.096056623e-03,1.048284837e+00,0,0,1153,1171,5.476208949e+05,8.502517237e+05,-1,-1,-1,-1
1209,81,81.314271,216,0.0556776,81,232,81,280,216,232,216,280,2.118371582e+01,-1.582954788e+01,1.526125031e+02,-6.863957977e+01,2.249146854e+05,2.089556209e+04,3.829333257e+06,5.225566507e+05,0,0,0,0,6,6,6,6,196.000000,189.000000,4.897959184e-01,5.354120906e-01,9.642857143e-01,1.054092553e+00,1.063768653e+00,9.148017517e-01,9.731374274e-01,-9.096056623e-03,1.048284837e+00,0,0,1153,1171,5.476208949e+05,8.502517237e+05,-1,-1,-1,-1
1210,81,81.369949,216,0.0556776,81,232,81,280,216,232,216,280,-8.554294586e+00,-2.109981918e+01,1.680108337e+02,-7.440280914e+01,3.797508403e+05,3.351342922e+04,4.524679582e+06,6.589680184e+05,0,0,0,0,6,6,6,6,196.000000,189.000000,4.897959184e-01,5.354120906e-01,9.642857143e-01,1.054092553e+00,1.063768653e+00,9.148017517e-01,9.731374274e-01,-9.096056623e-03,1.048284837e+00,0,0,1153,1171,5.476208949e+05,8.502517237e+05,-1,-1,-1,-1
1211,81,81.425626,216,0.0556776,81,232,81,280,216,232,216,280,-4.256166840e+01,-2.332904625e+01,1.812070770e+02,-7.663172913e+01,7.098811661e+05,5.431091878e+04,4.952957252e+06,7.656973209e+05,0,0,0,0,6,6,6,6,196.000000,189.000000,4.897959184e-01,5.354120906e-01,9.642857143e-01,1.054092553e+00,1.063768653e+00,9.148017517e-01,9.731374274e-01,-9.096056623e-03,1.048284837e+00,0,0,1153,1171,5.476208949e+05,8.502517237e+05,-1,-1,-1,-1
1212,81,81.481304,216,0.0556776,81,232,81,280,216,232,216,280,-7.837530518e+01,-2.318141556e+01,1.910273895e+02,-7.666629028e+01,1.218313464e+06,7.635094151e+04,5.115727907e+06,8.304749011e+05,0,0,0,0,6,6,6,6,196.000000,189.000000,4.897959184e-01,5.354120906e-01,9.642857143e-01,1.054092553e+00,1.063768653e+00,9.148017517e-01,9.731374274e-01,-9.096056623e-03,1.048284837e+00,0,0,1153,1171,5.476208949e+05,8.502517237e+05,-1,-1,-1,-1
1213,82,81.536982,217,0.0556776,82,232,82,280,217,232,217,280,-9.972911835e+01,-2.568976402e+01,1.902954407e+02,-7.718954468e+01,1.544959000e+06,1.095934141e+05,4.875538253e+06,8.492957330e+05,0,0,0,0,6,6,6,6,196.000000,189.000000,4.897959184e-01,5.354120906e-01,9.642857143e-01,1.054092553e+00,1.063768653e+00,9.148017517e-01,9.731374274e-01,-9.096056623e-03,1.048284837e+00,0,0,1153,1171,5.476208949e+05,8.502517237e+05,-1,-1,-1,-1
1214,82,81.592659,217,0.0556776,82,232,82,280,217,232,217,280,-1.322943420e+02,-2.512932968e+01,1.947519226e+02,-7.583958435e+01,2.234612236e+06,1.218120993e+05,4.715511605e+06,8.334385872e+05,0,0,0,0,6,6,6,6,196.000000,189.000000,4.897959184e-01,5.354120906e-01,9.642857143e-01,1.054092553e+00,1.063768653e+00,9.148017517e-01,9.731374274e-01,-9.096056623e-03,1.048284837e+00,0,0,1153,1171,5.476208949e+05,8.502517237e+05,-1,-1,-1,-1
1215,82,81.648337,217,0.0556776,82,232,82,280,217,232,217,280,-1.600653839e+02,-2.492525101e+01,1.946599274e+02,-7.395594025e+01,2.949857874e+06,1.180271365e+05,4.362734263e+06,7.722498195e+05,0,0,0,0,6,6,6,6,196.000000,189.000000,4.897959184e-01,5.354120906e-01,9.642857143e-01,1.054092553e+00,1.063768653e+00,9.148017517e-01,9.731374274e-01,-9.096056623e-03,1.048284837e+00,0,0,1153,1171,5.476208949e+05,8.502517237e+05,-1,-1,-1,-1
1216,82,81.704015,217,0.0556776,82,232,82,280,217,232,217,280,-1.807816315e+02,-2.495624924e+01,1.878382568e+02,-7.089415741e+01,3.584463324e+06,1.009235975e+05,3.844223781e+06,6.751114110e+05,0,0,0,0,6,6,6,6,196.000000,189.000000,4.897959184e-01,5.354120906e-01,9.642857143e-01,1.054092553e+00,1.063768653e+00,9.148017517e-01,9.731374274e-01,-9.096056623e-03,1.048284837e+00,0,0,1153,1171,5.476208949e+05,8.502517237e+05,-1,-1,-1,-1
1217,82,81.759692,217,0.0556776,82,232,82,280,217,232,217,280,-1.929350739e+02,-2.431544685e+01,1.719921875e+02,-6.597267914e+01,4.034774351e+06,7.703329893e+04,3.201743694e+06,5.541878598e+05,0,0,0,0,6,6,6,6,196.000000,189.000000,4.897959184e-01,5.354120906e-01,9.642857143e-01,1.054092553e+00,1.063768653e+00,9.148017517e-01,9.731374274e-01,-9.096056623e-03,1.048284837e+00,0,0,1153,1171,5.476208949e+05,8.502517237e+05,-1,-1,-1,-1
1218,82,81.815370,217,0.0556776,82,232,82,280,217,232,217,280,-1.959883270e+02,-2.185067368e+01,1.466717529e+02,-5.889084244e+01,4.218509686e+06,5.283335475e+04,2.496548955e+06,4.226271498e+05,0,0,0,0,6,6,6,6,196.000000,189.000000,4.897959184e-01,5.354120906e-01,9.642857143e-01,1.054092553e+00,1.063768653e+00,9.148017517e-01,9.731374274e-01,-9.096056623e-03,1.048284837e+00,0,0,1153,1171,5.476208949e+05,8.502517237e+05,-1,-1,-1,-1
1219,82,81.871048,218,0.0556776,82,232,82,280,218,232,218,280,-1.900951385e+02,-1.684967232e+01,1.297111053e+02,-5.246889114e+01,4.091512904e+06,3.264317372e+04,2.110590149e+06,3.411510739e+05,0,0,0,0,6,6,6,6,196.000000,189.000000,4.897959184e-01,5.354120906e-01,9.642857143e-01,1.054092553e+00,1.063768653e+00,9.148017517e-01,9.731374274e-01,-9.096056623e-03,1.048284837e+00,0,0,1153,1171,5.476208949e+05,8.502517237e+05,-1,-1,-1,-1
1220,82,81.926725,218,0.0556776,82,232,82,280,218,232,218,280,-1.756440430e+02,-9.500129700e+00,9.685765839e+01,-4.210054016e+01,3.659681237e+06,1.870247996e+04,1.474990109e+06,2.199781788e+05,0,0,0,0,6,6,6,6,196.000000,189.000000,4.897959184e-01,5.354120906e-01,9.642857143e-01,1.054092553e+00,1.063768653e+00,9.148017517e-01,9.731374274e-01,-9.096056623e-03,1.048284837e+00,0,0,1153,1171,5.476208949e+05,8.502517237e+05,-1,-1,-1,-1
1221,82,81.982403,218,0.0556776,82,232,82,280,218,232,218,280,-1.532059937e+02,-8.647873402e-01,6.296106720e+01,-3.005462646e+01,2.982349499e+06,1.197942520e+04,9.310070026e+05,1.219163680e+05,0,0,0,0,6,6,6,6,196.000000,189.000000,4.897959184e-01,5.354120906e-01,9.642857143e-01,1.054092553e+00,1.063768653e+00,9.148017517e-01,9.731374274e-01,-9.096056623e-03,1.048284837e+00,0,0,1153,1171,5.476208949e+05,8.502517237e+05,-1,-1,-1,-1
1222,82,82.038081,218,0.0556776,82,232,82,280,218,232,218,280,-1.239964447e+02,7.608944416e+00,3.094300461e+01,-1.657185555e+01,2.167989820e+06,1.278935936e+04,5.278407455e+05,5.661443631e+04,0,0,0,0,6,6,6,6,196.000000,189.000000,4.897959184e-01,5.354120906e-01,9.642857143e-01,1.054092553e+00,1.063768653e+00,9.148017517e-01,9.731374274e-01,-9.096056623e-03,1.048284837e+00,0,0,1153,1171,5.476208949e+05,8.502517237e+05,-1,-1,-1,-1
1223,82,82.093758,218,0.0556776,82,232,82,280,218,232,218,280,-9.020919037e+01,1.471226215e+01,2.103726625e+00,-2.242779255e+00,1.360005885e+06,2.018334705e+04,3.064939816e+05,3.099783956e+04,0,0,0,0,6,6,6,6,196.000000,189.000000,4.897959184e-01,5.354120906e-01,9.642857143e-01,1.054092553e+00,1.063768653e+00,9.148017517e-01,9.731374274e-01,-9.096056623e-03,1.048284837e+00,0,0,1153,1171,5.476208949e+05,8.502517237e+05,-1,-1,-1,-1
1224,82,82.149436,218,0.0556776,82,232,82,280,218,232,218,280,-5.448921585e+01,1.979464340e+01,-2.360556602e+01,1.211376572e+01,7.106671221e+05,3.083189353e+04,2.969074101e+05,4.824158769e+04,0,0,0,0,6,6,6,6,196.000000,189.000000,4.897959184e-01,5.354120906e-01,9.642857143e-01,1.054092553e+00,1.063768653e+00,9.148017517e-01,9.731374274e-01,-9.096056623e-03,1.048284837e+00,0,0,1153,1171,5.476208949e+05,8.502517237e+05,-1,-1,-1,-1
1225,82,82.205113,219,0.0556776,82,232,82,280,219,232,219,280,-1.870728683e+01,2.260096550e+01,-3.130393410e+01,1.949414444e+01,3.477775267e+05,3.977487368e+04,3.608761060e+05,7.319985144e+04,0,0,0,0,6,6,6,6,196.000000,189.000000,4.897959184e-01,5.354120906e-01,9.642857143e-01,1.054092553e+00,1.063768653e+00,9.148017517e-01,9.731374274e-01,-9.096056623e-03,1.048284837e+00,0,0,1153,1171,5.476208949e+05,8.502517237e+05,-1,-1,-1,-1
1226,82,82.260791,219,0.0556776,82,232,82,280,219,232,219,280,1.682366180e+01,2.289093208e+01,-5.423862457e+01,3.230742645e+01,3.425605406e+05,4.293851832e+04,6.542107394e+05,1.495209497e+05,0,0,0,0,6,6,6,6,196.000000,189.000000,4.897959184e-01,5.354120906e-01,9.642857143e-01,1.054092553e+00,1.063768653e+00,9.148017517e-01,9.731374274e-01,-9.096056623e-03,1.048284837e+00,0,0,1153,1171,5.476208949e+05,8.502517237e+05,-1,-1,-1,-1
1227,82,82.316469,219,0.0556776,82,232,82,280,219,232,219,280,5.270858765e+01,2.033011627e+01,-7.648944092e+01,4.418381500e+01,6.907587602e+05,3.927186341e+04,1.120421996e+06,2.551002030e+05,0,0,0,0,6,6,6,6,196.000000,189.000000,4.897959184e-01,5.354120906e-01,9.642857143e-01,1.054092553e+00,1.063768653e+00,9.148017517e-01,9.731374274e-01,-9.096056623e-03,1.048284837e+00,0,0,1153,1171,5.476208949e+05,8.502517237e+05,-1,-1,-1,-1
1228,82,82.372146,219,0.0556776,82,232,82,280,219,232,219,280,8.878016663e+01,1.487136745e+01,-9.864321136e+01,5.482030106e+01,1.315407179e+06,3.108108122e+04,1.688600185e+06,3.788578960e+05,0,0,0,0,6,6,6,6,196.000000,189.000000,4.897959184e-01,5.354120906e-01,9.642857143e-01,1.054092553e+00,1.063768653e+00,9.148017517e-01,9.731374274e-01,-9.096056623e-03,1.048284837e+00,0,0,1153,1171,5.476208949e+05,8.502517237e+05,-1,-1,-1,-1
