# producer=CAELIX
# when=2026-02-13T00:14:54
# cwd=
# python=
# command= /core.py --out _Output/06_relativity/06A_oscillator_phase_drift_lensing/20260213_001453 --oscillator --traffic-mode telegraph --n 512 --traffic-iters 1 --traffic-c2 0.31 --traffic-dt 1.0 --traffic-gamma 0.001 --traffic-decay 0.0 --osc-mass-iters 220512 --osc-mass-inject 2.0 --osc-steps 4000 --osc-burn 800 --osc-warm 400 --osc-sample-every 1 --osc-omega 0.15 --osc-amp 25.0 --osc-r-near 16 --osc-r-far 160 --osc-lens --osc-ray-count 128 --osc-ray-step 0.75 --osc-ray-max 640
# run_id=20260213_001453
# experiment=06A_oscillator_phase_drift_lensing
# artefact=oscillator_phase_drift
# n=512
# seed=6174
# traffic_mode=telegraph
# traffic_c2=0.31
# traffic_gamma=0.001
# traffic_dt=1.0
# traffic_decay=0.0
# mass_iters=220512
# mass_inject=2.0
# mass_amp=1.0
# mass_boundary=zero
# mass_sponge_width=0
# mass_sponge_strength=0.0
# axis=x
# r_near=16
# r_far=160
# omega=0.15
# drive_amp=25.0
# steps=4000
# burn=800
# warm=400
# demod_window=256
# series_every=1
# artefact=oscillator_phase_series
t,phi_near_ac,phi_far_ac
4346,-20.995100021362305,-20.428579330444336
4347,-20.513782501220703,-19.951303482055664
4348,-19.5816707611084,-19.02447509765625
4349,-18.219532012939453,-17.670278549194336
4350,-16.45714569091797,-15.919692993164062
4351,-14.334816932678223,-13.812125205993652
4352,-11.900026321411133,-11.394559860229492
4353,-9.206345558166504,-8.720341682434082
4354,-6.31571102142334,-5.850149631500244
4355,-3.2955334186553955,-2.8490662574768066
4356,-0.21150654554367065,0.21610316634178162
4357,2.870239496231079,3.276742696762085
4358,5.87788200378418,6.263795375823975
4359,8.74205493927002,9.110193252563477
4360,11.400261878967285,11.751739501953125
4361,13.79325008392334,14.128667831420898
4362,15.867318153381348,16.1881103515625
4363,17.576141357421875,17.884408950805664
4364,18.880666732788086,19.179645538330078
4365,19.75071144104004,20.044219970703125
4366,20.166500091552734,20.458351135253906
4367,20.120113372802734,20.413291931152344
4368,19.61419105529785,19.909873962402344
4369,18.657922744750977,18.959108352661133
4370,17.270469665527344,17.582334518432617
4371,15.485980987548828,15.810730934143066
4372,13.345705032348633,13.684673309326172
4373,10.895498275756836,11.251256942749023
4374,8.19111156463623,8.564664840698242
4375,5.29341459274292,5.685602188110352
4376,2.26652455329895,2.6793224811553955
4377,-0.8208873867988586,-0.3866453766822815
4378,-3.8988962173461914,-3.4447524547576904
4379,-6.898726463317871,-6.426033020019531
4380,-9.754264831542969,-9.262434005737305
4381,-12.400543212890625,-11.890386581420898
4382,-14.776721000671387,-14.251492500305176
4383,-16.83081817626953,-16.29319953918457
4384,-18.517189025878906,-17.968914031982422
4385,-19.797353744506836,-19.24079132080078
4386,-20.642547607421875,-20.080562591552734
4387,-21.033977508544922,-20.469669342041016
4388,-20.962913513183594,-20.399816513061523
4389,-20.42990493774414,-19.87139129638672
4390,-19.447059631347656,-18.896066665649414
4391,-18.037662506103516,-17.496110916137695
4392,-16.23310089111328,-15.703222274780273
4393,-14.073522567749023,-13.55861759185791
4394,-11.607619285583496,-11.109392166137695
4395,-8.890914916992188,-8.410581588745117
4396,-5.984245777130127,-5.523351669311523
4397,-2.952700138092041,-2.5119457244873047
4398,0.1355474293231964,0.5556430816650391
4399,3.2112820148468018,3.6115024089813232
